,Country,Time,Actual_Net_Migration,Predicted_Net_Migration
16581,"Macao SAR, China",2037,5.0,4.999282886048567
16582,"Macao SAR, China",2038,5.0,4.991316553382707
16583,"Macao SAR, China",2039,5.0,5.010367473778154
16584,"Macao SAR, China",2040,5.0,4.992455069154502
16585,"Macao SAR, China",2041,5.0,4.996554740002929
16586,"Macao SAR, China",2042,5.0,4.995677409885881
16587,"Macao SAR, China",2043,5.0,4.999366927829256
16588,"Macao SAR, China",2044,5.0,4.990944505350966
16589,"Macao SAR, China",2045,5.0,5.009090659998635
16590,"Macao SAR, China",2046,5.0,4.991252831639896
16591,"Macao SAR, China",2047,5.0,4.995423129590189
16592,"Macao SAR, China",2048,5.0,4.994608135402451
16593,"Macao SAR, China",2049,5.0,4.9987991748240415
16594,"Macao SAR, China",2050,5.0,4.997992164005515
16595,Madagascar,2021,-0.742,-0.7495115832472352
16596,Madagascar,2022,-1.5,-1.49599568009171
16597,Madagascar,2023,-1.5,-1.4982503098641504
16598,Madagascar,2024,-1.5,-1.5046684671796264
16599,Madagascar,2025,-1.5,-1.4955648921860183
16600,Madagascar,2026,-1.5,-1.5124506138067877
16601,Madagascar,2027,-1.5,-1.4880268515017354
16602,Madagascar,2028,-1.5,-1.5016032179983159
16603,Madagascar,2029,-1.5,-1.5080750005891068
16604,Madagascar,2030,-1.5,-1.4966803937963582
16605,Madagascar,2031,-1.5,-1.4977302095440501
16606,Madagascar,2032,-1.5,-1.5092073870419564
16607,Madagascar,2033,-1.5,-1.5002442890751222
16608,Madagascar,2034,-1.5,-1.4992821897604383
16609,Madagascar,2035,-1.5,-1.4943211317526974
16610,Madagascar,2036,-1.5,-1.5153667336114438
16611,Madagascar,2037,-1.5,-1.4964070145390866
16612,Madagascar,2038,-1.5,-1.5024313138411003
16613,Madagascar,2039,-1.5,-1.5024813303223719
16614,Madagascar,2040,-1.5,-1.4915230560802268
16615,Madagascar,2041,-1.5,-1.5095665393398052
16616,Madagascar,2042,-1.5,-1.4946114500426422
16617,Madagascar,2043,-1.5,-1.5016378723599382
16618,Madagascar,2044,-1.5,-1.500695639661973
16619,Madagascar,2045,-1.5,-1.51173172261289
16620,Madagascar,2046,-1.5,-1.4927699901844282
16621,Madagascar,2047,-1.5,-1.5048069424478199
16622,Madagascar,2048,-1.5,-1.5014106128548692
16623,Madagascar,2049,-1.5,-1.503891897819749
16624,Madagascar,2050,-1.5,-1.491947646312338
16625,Malawi,2021,-1.775,-1.7711960109689935
16626,Malawi,2022,-6.0,-5.99971524075677
16627,Malawi,2023,-6.0,-6.00488861242887
16628,Malawi,2024,-6.0,-5.995043429427216
16629,Malawi,2025,-6.0,-5.999642823980442
16630,Malawi,2026,-6.0,-5.991677141697549
16631,Malawi,2027,-6.0,-6.004724758680734
16632,Malawi,2028,-6.0,-6.005778552377625
16633,Malawi,2029,-6.0,-5.996812935088411
16634,Malawi,2030,-6.0,-6.007875050981685
16635,Malawi,2031,-6.0,-5.998001155082737
16636,Malawi,2032,-6.0,-5.997542730698365
16637,Malawi,2033,-6.0,-6.005234009025362
16638,Malawi,2034,-6.0,-5.989331146905811
16639,Malawi,2035,-6.0,-6.012431993094969
16640,Malawi,2036,-6.0,-5.994941259949433
16641,Malawi,2037,-6.0,-6.010562388233438
16642,Malawi,2038,-6.0,-5.999604403418564
16643,Malawi,2039,-6.0,-5.992624922021498
16644,Malawi,2040,-6.0,-6.008623212842485
16645,Malawi,2041,-6.0,-5.9926054131509945
16646,Malawi,2042,-6.0,-6.009570104679854
16647,Malawi,2043,-6.0,-5.997537178173467
16648,Malawi,2044,-6.0,-5.999497409296917
16649,Malawi,2045,-6.0,-6.0039044647291036
16650,Malawi,2046,-6.0,-6.002460441177465
16651,Malawi,2047,-6.0,-5.999031434946993
16652,Malawi,2048,-6.0,-6.003515091805683
16653,Malawi,2049,-6.0,-6.001601009401357
16654,Malawi,2050,-6.0,-5.993713096178735
16655,Malaysia,2021,46.165,46.17392994582761
16656,Malaysia,2022,48.997,48.99261617276888
16657,Malaysia,2023,48.997,49.004552901946624
16658,Malaysia,2024,48.997,48.99006856791717
16659,Malaysia,2025,48.997,48.99946339609935
16660,Malaysia,2026,48.997,48.991417499411774
16661,Malaysia,2027,48.997,48.99493688770858
16662,Malaysia,2028,48.997,48.99733707584616
16663,Malaysia,2029,48.997,49.00286540117771
16664,Malaysia,2030,48.997,48.9902778455043
16665,Malaysia,2031,48.997,49.004248821594786
16666,Malaysia,2032,48.997,48.99823747587099
16667,Malaysia,2033,48.997,48.99521577509776
16668,Malaysia,2034,48.997,48.98719070232865
16669,Malaysia,2035,48.997,49.00318221078108
16670,Malaysia,2036,48.997,48.9941662726437
16671,Malaysia,2037,48.997,48.99016585525644
16672,Malaysia,2038,48.997,48.99773232807381
16673,Malaysia,2039,48.997,49.00017742751603
16674,Malaysia,2040,48.997,48.9951859459445
16675,Malaysia,2041,48.997,48.996199673362675
16676,Malaysia,2042,48.997,48.99787539537297
16677,Malaysia,2043,48.997,48.99788129661721
16678,Malaysia,2044,48.997,48.98844596478343
16679,Malaysia,2045,48.997,48.997896812702514
16680,Malaysia,2046,48.997,48.99590617097887
16681,Malaysia,2047,48.997,48.99691259469608
16682,Malaysia,2048,48.997,48.99193483220771
16683,Malaysia,2049,48.997,48.994948230351035
16684,Malaysia,2050,48.997,49.002964689688035
16685,Maldives,2021,1.189,1.1764725180146676
16686,Maldives,2022,-8.011,-8.016963172997594
16687,Maldives,2023,-8.652,-8.646496186014483
16688,Maldives,2024,-8.086,-8.087524129430049
16689,Maldives,2025,-7.034,-7.041558583756607
16690,Maldives,2026,-5.841,-5.836615119679549
16691,Maldives,2027,-4.848,-4.850676054924651
16692,Maldives,2028,-4.211,-4.212722777078868
16693,Maldives,2029,-3.144,-3.143774059899342
16694,Maldives,2030,-1.815,-1.818839301800335
16695,Maldives,2031,-0.578,-0.5848936119656943
16696,Maldives,2032,0.211,0.20632564384983806
16697,Maldives,2033,0.326,0.3323211661915098
16698,Maldives,2034,0.326,0.3243534669367261
16699,Maldives,2035,0.326,0.32241217147917084
16700,Maldives,2036,0.326,0.32545470604023435
16701,Maldives,2037,0.326,0.3175261259904116
16702,Maldives,2038,0.326,0.32557920722954065
16703,Maldives,2039,0.326,0.3216527349496874
16704,Maldives,2040,0.326,0.3347221479243477
16705,Maldives,2041,0.326,0.32579958282579086
16706,Maldives,2042,0.326,0.3248681056086528
16707,Maldives,2043,0.326,0.3189414747119355
16708,Maldives,2044,0.326,0.32801025999051514
16709,Maldives,2045,0.326,0.32551732047787457
16710,Maldives,2046,0.326,0.32216002927962634
16711,Maldives,2047,0.326,0.32688210157555475
16712,Maldives,2048,0.326,0.3149320252418248
16713,Maldives,2049,0.326,0.34499181778545596
16714,Maldives,2050,0.326,0.3136096110091841
16715,Mali,2021,-22.236,-22.237647526463103
16716,Mali,2022,-39.998,-40.006185236902944
16717,Mali,2023,-39.998,-39.99908104914944
16718,Mali,2024,-39.998,-39.98792206925637
16719,Mali,2025,-39.998,-40.00393826361983
16720,Mali,2026,-39.998,-40.00338249102213
16721,Mali,2027,-39.998,-39.99695411510613
16722,Mali,2028,-39.998,-40.00496175997365
16723,Mali,2029,-39.998,-40.000969897952224
16724,Mali,2030,-39.998,-39.99754296134815
16725,Mali,2031,-39.998,-39.999980690131
16726,Mali,2032,-39.998,-39.99999357052903
16727,Mali,2033,-39.998,-39.99300861688128
16728,Mali,2034,-39.998,-40.0020197633777
16729,Mali,2035,-39.998,-39.99604495311612
16730,Mali,2036,-39.998,-40.00749689623872
16731,Mali,2037,-39.998,-39.985519216011014
16732,Mali,2038,-39.998,-40.00612268281124
16733,Mali,2039,-39.998,-40.006154338701414
16734,Mali,2040,-39.998,-39.994180334989736
16735,Mali,2041,-39.998,-39.9942045695479
16736,Mali,2042,-39.998,-40.001239107481354
16737,Mali,2043,-39.998,-40.00883633424165
16738,Mali,2044,-39.998,-40.00130284679386
16739,Mali,2045,-39.998,-39.9953375143435
16740,Mali,2046,-39.998,-39.99838968950949
16741,Mali,2047,-39.998,-40.008433942062204
16742,Mali,2048,-39.998,-39.995469486324644
16743,Mali,2049,-39.998,-39.99651572940179
16744,Mali,2050,-39.998,-40.005553320006015
16745,Malta,2021,10.408,10.407515947176607
16746,Malta,2022,0.85,0.8470701651383534
16747,Malta,2023,0.85,0.849478009140265
16748,Malta,2024,0.85,0.8430029530849572
16749,Malta,2025,0.85,0.8489439149080451
16750,Malta,2026,0.85,0.854896167970622
16751,Malta,2027,0.85,0.8452841201657152
16752,Malta,2028,0.85,0.8427837182648397
16753,Malta,2029,0.85,0.8542775522740841
16754,Malta,2030,0.85,0.8506501181164619
16755,Malta,2031,0.85,0.8525789045476743
16756,Malta,2032,0.85,0.8495153507903294
16757,Malta,2033,0.85,0.8424584354734808
16758,Malta,2034,0.85,0.843389724060926
16759,Malta,2035,0.85,0.8553223539261972
16760,Malta,2036,0.85,0.8422581620006395
16761,Malta,2037,0.85,0.8502234918906322
16762,Malta,2038,0.85,0.8431930582360813
16763,Malta,2039,0.85,0.8541667472940936
16764,Malta,2040,0.85,0.8485787534743764
16765,Malta,2041,0.85,0.8460995914470283
16766,Malta,2042,0.85,0.8570811032573271
16767,Malta,2043,0.85,0.8390744480761888
16768,Malta,2044,0.85,0.8500589367394707
16769,Malta,2045,0.85,0.8470435780139066
16770,Malta,2046,0.85,0.8530206569905755
16771,Malta,2047,0.85,0.8369955655272114
16772,Malta,2048,0.85,0.8559744475508378
16773,Malta,2049,0.85,0.8499436613097792
16774,Malta,2050,0.85,0.8399274184262164
16775,Marshall Islands,2021,-1.901,-1.8962636025466937
16776,Marshall Islands,2022,0.0,-0.012212489947513977
16777,Marshall Islands,2023,0.0,-0.0024253256085314465
16778,Marshall Islands,2024,0.0,0.0023457288925557845
16779,Marshall Islands,2025,0.0,-0.0038408272147561
16780,Marshall Islands,2026,0.0,-0.002991228812652208
16781,Marshall Islands,2027,0.0,-0.0015713404823519267
16782,Marshall Islands,2028,0.0,0.0019969684924935477
16783,Marshall Islands,2029,0.0,-0.004979747947094916
16784,Marshall Islands,2030,0.0,-0.00199514308503268
16785,Marshall Islands,2031,0.0,-0.005000793668174935
16786,Marshall Islands,2032,0.0,0.00300758128080212
16787,Marshall Islands,2033,0.0,-0.004408765382567924
16788,Marshall Islands,2034,0.0,-0.007906399410005323
16789,Marshall Islands,2035,0.0,0.00919982189211669
16790,Marshall Islands,2036,0.0,-0.005668289617295999
16791,Marshall Islands,2037,0.0,-0.002619082644698241
16792,Marshall Islands,2038,0.0,-0.0036265958666642437
16793,Marshall Islands,2039,0.0,0.0017835438273561058
16794,Marshall Islands,2040,0.0,0.003908196986546871
16795,Marshall Islands,2041,0.0,-0.004168345859521867
16796,Marshall Islands,2042,0.0,-0.0035796636845120133
16797,Marshall Islands,2043,0.0,0.003385212802336418
16798,Marshall Islands,2044,0.0,-0.005639419635822984
16799,Marshall Islands,2045,0.0,-0.004661506244777014
16800,Marshall Islands,2046,0.0,-0.0016619214178625191
16801,Marshall Islands,2047,0.0,0.006012316588947575
16802,Marshall Islands,2048,0.0,-0.006028447997695641
16803,Marshall Islands,2049,0.0,-0.005093405713811096
16804,Marshall Islands,2050,0.0,0.00382743975023124
16805,Mauritania,2021,-1.494,-1.4967153748806639
16806,Mauritania,2022,3.0,2.9918372175749344
16807,Mauritania,2023,3.0,3.0033711691815954
16808,Mauritania,2024,3.0,2.9974882624799033
16809,Mauritania,2025,3.0,2.9984544016266406
16810,Mauritania,2026,3.0,2.9999904728219366
16811,Mauritania,2027,3.0,2.992410748287833
16812,Mauritania,2028,3.0,3.0098156654320407
16813,Mauritania,2029,3.0,2.9837767969509925
16814,Mauritania,2030,3.0,3.0098604758191674
16815,Mauritania,2031,3.0,2.98725831952067
16816,Mauritania,2032,3.0,3.010220919682691
16817,Mauritania,2033,3.0,2.9817420931917735
16818,Mauritania,2034,3.0,3.007138692176832
16819,Mauritania,2035,3.0,2.9920970763362407
16820,Mauritania,2036,3.0,3.003061300746287
16821,Mauritania,2037,3.0,2.997013276044645
16822,Mauritania,2038,3.0,2.995968990602658
16823,Mauritania,2039,3.0,3.006485289494204
16824,Mauritania,2040,3.0,2.991879318370799
16825,Mauritania,2041,3.0,3.0108405201955266
16826,Mauritania,2042,3.0,2.9778027232601665
16827,Mauritania,2043,3.0,3.0082120209753747
16828,Mauritania,2044,3.0,2.997738612937921
16829,Mauritania,2045,3.0,2.991703885309522
16830,Mauritania,2046,3.0,2.9916705318903927
16831,Mauritania,2047,3.0,3.0050702771169973
16832,Mauritania,2048,3.0,2.998604166950366
16833,Mauritania,2049,3.0,2.99601727895262
16834,Mauritania,2050,3.0,2.9939922238213654
16835,Mauritius,2021,-0.478,-0.4724650479360508
16836,Mauritius,2022,0.0,-0.0063390842198548375
16837,Mauritius,2023,0.0,-0.005990929748340236
16838,Mauritius,2024,0.0,0.012560520113836644
16839,Mauritius,2025,0.0,-0.009008857602864025
16840,Mauritius,2026,0.0,0.005976429130985065
16841,Mauritius,2027,0.0,-0.01306009598544336
16842,Mauritius,2028,0.0,0.0033562872100940735
16843,Mauritius,2029,0.0,-0.006105978837421519
16844,Mauritius,2030,0.0,0.007877395427561353
16845,Mauritius,2031,0.0,-0.0031493640060357986
16846,Mauritius,2032,0.0,-0.004173258690227374
16847,Mauritius,2033,0.0,0.0028092687384880174
16848,Mauritius,2034,0.0,0.0033577560958341635
16849,Mauritius,2035,0.0,-0.0066660527183800625
16850,Mauritius,2036,0.0,0.0007496447747667515
16851,Mauritius,2037,0.0,-0.002273862706548696
16852,Mauritius,2038,0.0,-0.006850775941222555
16853,Mauritius,2039,0.0,0.004698170296204274
16854,Mauritius,2040,0.0,0.003684724053693189
16855,Mauritius,2041,0.0,-0.0053309753572840304
16856,Mauritius,2042,0.0,-0.00033954955621833677
16857,Mauritius,2043,0.0,-0.007351586086086173
16858,Mauritius,2044,0.0,-0.0023635882759853524
16859,Mauritius,2045,0.0,-0.0019349319036625554
16860,Mauritius,2046,0.0,0.006055830609249625
16861,Mauritius,2047,0.0,-0.0013930134675257527
16862,Mauritius,2048,0.0,0.0005967157030202924
16863,Mauritius,2049,0.0,-0.0034151280093362643
16864,Mauritius,2050,0.0,-0.0034181140912559957
16865,Mexico,2021,-52.649,-52.65420470812357
16866,Mexico,2022,-51.399,-51.39511842194457
16867,Mexico,2023,-50.239,-50.24859776528408
16868,Mexico,2024,-50.885,-50.87464853374122
16869,Mexico,2025,-50.177,-50.18369829622552
16870,Mexico,2026,-50.288,-50.29074324297444
16871,Mexico,2027,-52.445,-52.44779726480416
16872,Mexico,2028,-50.242,-50.234252805541715
16873,Mexico,2029,-51.194,-51.20728818159063
16874,Mexico,2030,-51.037,-51.03744632502455
16875,Mexico,2031,-48.827,-48.822891071542095
16876,Mexico,2032,-48.328,-48.33135034698221
16877,Mexico,2033,-48.526,-48.533933036686555
16878,Mexico,2034,-49.929,-49.925961338397
16879,Mexico,2035,-50.791,-50.791321789509
16880,Mexico,2036,-51.259,-51.264362985253555
16881,Mexico,2037,-50.052,-50.06339793363227
16882,Mexico,2038,-50.186,-50.17898961397842
16883,Mexico,2039,-50.377,-50.38748032810251
16884,Mexico,2040,-50.605,-50.59750913853872
16885,Mexico,2041,-49.397,-49.4025433987287
16886,Mexico,2042,-49.571,-49.58257617803683
16887,Mexico,2043,-49.679,-49.67662480348031
16888,Mexico,2044,-49.823,-49.819665996784146
16889,Mexico,2045,-49.987,-49.99512865097733
16890,Mexico,2046,-49.877,-49.88016260943118
16891,Mexico,2047,-49.969,-49.96376369163808
16892,Mexico,2048,-49.982,-49.9837973939588
16893,Mexico,2049,-49.982,-50.00038772777052
16894,Mexico,2050,-49.982,-49.973855728352994
16895,Micronesia (Fed. States of),2021,-0.635,-0.6384023975697154
16896,Micronesia (Fed. States of),2022,-0.6,-0.5983362420998916
16897,Micronesia (Fed. States of),2023,-0.6,-0.6043053732490966
16898,Micronesia (Fed. States of),2024,-0.6,-0.6013049822517493
16899,Micronesia (Fed. States of),2025,-0.6,-0.5923800650543581
16900,Micronesia (Fed. States of),2026,-0.6,-0.6054655430329804
16901,Micronesia (Fed. States of),2027,-0.6,-0.6045581329005446
16902,Micronesia (Fed. States of),2028,-0.6,-0.5907207594871273
16903,Micronesia (Fed. States of),2029,-0.6,-0.6038096312623047
16904,Micronesia (Fed. States of),2030,-0.6,-0.6038760560148443
16905,Micronesia (Fed. States of),2031,-0.6,-0.6019889896341823
16906,Micronesia (Fed. States of),2032,-0.6,-0.5990771445936873
16907,Micronesia (Fed. States of),2033,-0.6,-0.596148748264621
16908,Micronesia (Fed. States of),2034,-0.6,-0.601224647803699
16909,Micronesia (Fed. States of),2035,-0.6,-0.6107226498551939
16910,Micronesia (Fed. States of),2036,-0.6,-0.5957553421401778
16911,Micronesia (Fed. States of),2037,-0.6,-0.6003026976813333
16912,Micronesia (Fed. States of),2038,-0.6,-0.5987417611506335
16913,Micronesia (Fed. States of),2039,-0.6,-0.6052971019590732
16914,Micronesia (Fed. States of),2040,-0.6,-0.6006484600575142
16915,Micronesia (Fed. States of),2041,-0.6,-0.607679155254039
16916,Micronesia (Fed. States of),2042,-0.6,-0.5956808277121758
16917,Micronesia (Fed. States of),2043,-0.6,-0.6021223361029813
16918,Micronesia (Fed. States of),2044,-0.6,-0.5993049208444666
16919,Micronesia (Fed. States of),2045,-0.6,-0.6022281436797131
16920,Micronesia (Fed. States of),2046,-0.6,-0.6108012574226612
16921,Micronesia (Fed. States of),2047,-0.6,-0.5917940210458803
16922,Micronesia (Fed. States of),2048,-0.6,-0.6097438152951972
16923,Micronesia (Fed. States of),2049,-0.6,-0.5987161732220897
16924,Micronesia (Fed. States of),2050,-0.6,-0.5992692377425713
16925,Monaco,2021,0.206,0.206455131454657
16926,Monaco,2022,0.2,0.20310161689681686
16927,Monaco,2023,0.2,0.19402371205599067
16928,Monaco,2024,0.2,0.19895705359104293
16929,Monaco,2025,0.2,0.20590782223998472
16930,Monaco,2026,0.2,0.19289629537151365
16931,Monaco,2027,0.2,0.2038780199319321
16932,Monaco,2028,0.2,0.20741276449404544
16933,Monaco,2029,0.2,0.19582863876048617
16934,Monaco,2030,0.2,0.20336415340637226
16935,Monaco,2031,0.2,0.20076709520492267
16936,Monaco,2032,0.2,0.19432590204657837
16937,Monaco,2033,0.2,0.20275266514110216
16938,Monaco,2034,0.2,0.19276242850238615
16939,Monaco,2035,0.2,0.19432487694799191
16940,Monaco,2036,0.2,0.22020744750845778
16941,Monaco,2037,0.2,0.1813606987398684
16942,Monaco,2038,0.2,0.20680797966156514
16943,Monaco,2039,0.2,0.2088260413407138
16944,Monaco,2040,0.2,0.19228499298008178
16945,Monaco,2041,0.2,0.19585735891326664
16946,Monaco,2042,0.2,0.19987658101655167
16947,Monaco,2043,0.2,0.2008803601854954
16948,Monaco,2044,0.2,0.19990078395030997
16949,Monaco,2045,0.2,0.19792509112511136
16950,Monaco,2046,0.2,0.20250368338305905
16951,Monaco,2047,0.2,0.20738944882043991
16952,Monaco,2048,0.2,0.1919604073897447
16953,Monaco,2049,0.2,0.20298834588936193
16954,Monaco,2050,0.2,0.19202318236444038
16955,Mongolia,2021,0.0,0.0006819687163966415
16956,Mongolia,2022,-0.85,-0.8480526919501874
16957,Mongolia,2023,-0.85,-0.8647277206699848
16958,Mongolia,2024,-0.85,-0.8482106161610317
16959,Mongolia,2025,-0.85,-0.8472315660003993
16960,Mongolia,2026,-0.85,-0.8497950202153131
16961,Mongolia,2027,-0.85,-0.8672028070963338
16962,Mongolia,2028,-0.85,-0.8501425213184199
16963,Mongolia,2029,-0.85,-0.8384576974161174
16964,Mongolia,2030,-0.85,-0.8559160167630397
16965,Mongolia,2031,-0.85,-0.8467979943290322
16966,Mongolia,2032,-0.85,-0.8467019620248473
16967,Mongolia,2033,-0.85,-0.8591742739858219
16968,Mongolia,2034,-0.85,-0.8434890963551782
16969,Mongolia,2035,-0.85,-0.8553672045980827
16970,Mongolia,2036,-0.85,-0.8492668350116357
16971,Mongolia,2037,-0.85,-0.85761675457191
16972,Mongolia,2038,-0.85,-0.850088601149032
16973,Mongolia,2039,-0.85,-0.8480078995128862
16974,Mongolia,2040,-0.85,-0.853938881993873
16975,Mongolia,2041,-0.85,-0.8438859495260369
16976,Mongolia,2042,-0.85,-0.859859364233934
16977,Mongolia,2043,-0.85,-0.8398517724613608
16978,Mongolia,2044,-0.85,-0.8518449481960412
16979,Mongolia,2045,-0.85,-0.856842404316671
16980,Mongolia,2046,-0.85,-0.8518448202828535
16981,Mongolia,2047,-0.85,-0.8558622777101097
16982,Mongolia,2048,-0.85,-0.8468798739495557
16983,Mongolia,2049,-0.85,-0.8478987060724599
16984,Mongolia,2050,-0.85,-0.8519296998240792
16985,Montenegro,2021,-0.101,-0.1033021971318778
16986,Montenegro,2022,-0.48,-0.4782062790424495
16987,Montenegro,2023,-0.48,-0.48082270503646307
16988,Montenegro,2024,-0.48,-0.47680127136354344
16989,Montenegro,2025,-0.48,-0.48078555351221464
16990,Montenegro,2026,-0.48,-0.4867983882142638
16991,Montenegro,2027,-0.48,-0.480832163640044
16992,Montenegro,2028,-0.48,-0.47884845010478616
16993,Montenegro,2029,-0.48,-0.4834281512747385
16994,Montenegro,2030,-0.48,-0.47489327872916376
16995,Montenegro,2031,-0.48,-0.4799259221570519
16996,Montenegro,2032,-0.48,-0.48299521114703137
16997,Montenegro,2033,-0.48,-0.4790590579305112
16998,Montenegro,2034,-0.48,-0.4845608691216413
16999,Montenegro,2035,-0.48,-0.48517716323303406
17000,Montenegro,2036,-0.48,-0.47323052023743606
17001,Montenegro,2037,-0.48,-0.48372329816639603
17002,Montenegro,2038,-0.48,-0.4793286882974468
17003,Montenegro,2039,-0.48,-0.4913538238526911
17004,Montenegro,2040,-0.48,-0.4663543324668996
17005,Montenegro,2041,-0.48,-0.4869057884124487
17006,Montenegro,2042,-0.48,-0.49433342500768274
17007,Montenegro,2043,-0.48,-0.467875974567013
17008,Montenegro,2044,-0.48,-0.49230043972690973
17009,Montenegro,2045,-0.48,-0.4768490758036278
17010,Montenegro,2046,-0.48,-0.479293858483291
17011,Montenegro,2047,-0.48,-0.48184568763776625
17012,Montenegro,2048,-0.48,-0.4762681266188231
17013,Montenegro,2049,-0.48,-0.49628047526111685
17014,Montenegro,2050,-0.48,-0.469267206001171
17015,Morocco,2021,-46.242,-46.236845696989995
17016,Morocco,2022,-39.998,-40.01084280810829
17017,Morocco,2023,-39.998,-40.00038822171651
17018,Morocco,2024,-39.998,-39.98782210574965
17019,Morocco,2025,-39.998,-40.00982536010385
17020,Morocco,2026,-39.998,-39.995832350330545
17021,Morocco,2027,-39.998,-40.00141259705229
17022,Morocco,2028,-39.998,-39.99744786609725
17023,Morocco,2029,-39.998,-39.996932505825
17024,Morocco,2030,-39.998,-39.99740935383521
17025,Morocco,2031,-39.998,-40.005580676698784
17026,Morocco,2032,-39.998,-39.99405775372669
17027,Morocco,2033,-39.998,-40.011093705661445
17028,Morocco,2034,-39.998,-39.99212577144703
17029,Morocco,2035,-39.998,-39.99714640224583
17030,Morocco,2036,-39.998,-39.99772505219932
17031,Morocco,2037,-39.998,-39.99673032837329
17032,Morocco,2038,-39.998,-40.00816642327944
17033,Morocco,2039,-39.998,-39.9991605610712
17034,Morocco,2040,-39.998,-40.00370767189934
17035,Morocco,2041,-39.998,-39.998122416636974
17036,Morocco,2042,-39.998,-39.993092613206336
17037,Morocco,2043,-39.998,-39.99905408518799
17038,Morocco,2044,-39.998,-40.00433471777472
17039,Morocco,2045,-39.998,-40.00588760692965
17040,Morocco,2046,-39.998,-39.9993137160452
17041,Morocco,2047,-39.998,-39.99174086497664
17042,Morocco,2048,-39.998,-40.00230566875497
17043,Morocco,2049,-39.998,-40.001746432712544
17044,Morocco,2050,-39.998,-40.00474765093052
17045,Mozambique,2021,-9.515,-9.511311839834736
17046,Mozambique,2022,-5.0,-4.998723366210162
17047,Mozambique,2023,-5.0,-5.016824921296423
17048,Mozambique,2024,-5.0,-5.003832836193842
17049,Mozambique,2025,-5.0,-4.993815731496266
17050,Mozambique,2026,-5.0,-5.003227298581244
17051,Mozambique,2027,-5.0,-4.9997560928165115
17052,Mozambique,2028,-5.0,-5.003724810538149
17053,Mozambique,2029,-5.0,-4.999702266675545
17054,Mozambique,2030,-5.0,-5.004682314988817
17055,Mozambique,2031,-5.0,-4.991095937634703
17056,Mozambique,2032,-5.0,-5.01363202183935
17057,Mozambique,2033,-5.0,-4.999625823546861
17058,Mozambique,2034,-5.0,-5.002613637777252
17059,Mozambique,2035,-5.0,-4.9916061208530085
17060,Mozambique,2036,-5.0,-4.996589096961145
17061,Mozambique,2037,-5.0,-5.008574135151893
17062,Mozambique,2038,-5.0,-5.002598823394373
17063,Mozambique,2039,-5.0,-5.004170928080307
17064,Mozambique,2040,-5.0,-4.999630245359174
17065,Mozambique,2041,-5.0,-5.002670952686699
17066,Mozambique,2042,-5.0,-5.0057075433139016
17067,Mozambique,2043,-5.0,-4.995751513689487
17068,Mozambique,2044,-5.0,-5.005369778755537
17069,Mozambique,2045,-5.0,-4.995873246148884
17070,Mozambique,2046,-5.0,-5.004946038689644
17071,Mozambique,2047,-5.0,-4.996007175391025
17072,Mozambique,2048,-5.0,-5.010090912818924
17073,Mozambique,2049,-5.0,-4.995147097833585
17074,Mozambique,2050,-5.0,-4.9982168764486055
17075,Myanmar,2021,-35.382,-35.37703289711384
17076,Myanmar,2022,-34.998,-34.99738441507638
17077,Myanmar,2023,-34.998,-34.989401717158486
17078,Myanmar,2024,-34.998,-35.00597875448413
17079,Myanmar,2025,-34.998,-35.004989460673045
17080,Myanmar,2026,-34.998,-34.99699361785631
17081,Myanmar,2027,-34.998,-34.99655640475037
17082,Myanmar,2028,-34.998,-34.996983248296566
17083,Myanmar,2029,-34.998,-35.00495970589222
17084,Myanmar,2030,-34.998,-35.00494025595121
17085,Myanmar,2031,-34.998,-34.99621822161098
17086,Myanmar,2032,-34.998,-35.00323012500205
17087,Myanmar,2033,-34.998,-34.99824107606733
17088,Myanmar,2034,-34.998,-35.00325748098572
17089,Myanmar,2035,-34.998,-34.99626827496498
17090,Myanmar,2036,-34.998,-35.00128016861096
17091,Myanmar,2037,-34.998,-34.99286236715598
17092,Myanmar,2038,-34.998,-35.00931304481816
17093,Myanmar,2039,-34.998,-35.002326473118586
17094,Myanmar,2040,-34.998,-35.001343343114605
17095,Myanmar,2041,-34.998,-34.99335576048603
17096,Myanmar,2042,-34.998,-35.00280471889956
17097,Myanmar,2043,-34.998,-35.005379172097726
17098,Myanmar,2044,-34.998,-34.99638947750097
17099,Myanmar,2045,-34.998,-35.006406248532784
17100,Myanmar,2046,-34.998,-34.99842423152088
17101,Myanmar,2047,-34.998,-34.99544113391078
17102,Myanmar,2048,-34.998,-35.003464727819654
17103,Myanmar,2049,-34.998,-34.998487800478486
17104,Myanmar,2050,-34.998,-34.99850620479949
17105,Namibia,2021,-4.301,-4.305793089252717
17106,Namibia,2022,-4.061,-4.066372801532453
17107,Namibia,2023,-3.916,-3.9205898820380316
17108,Namibia,2024,-3.773,-3.7688387421205602
17109,Namibia,2025,-3.634,-3.6318953066570567
17110,Namibia,2026,-3.501,-3.4999489180717265
17111,Namibia,2027,-3.373,-3.383987752822856
17112,Namibia,2028,-3.25,-3.240017080361153
17113,Namibia,2029,-3.131,-3.128571665838335
17114,Namibia,2030,-3.017,-3.025997447364236
17115,Namibia,2031,-2.906,-2.906992336491197
17116,Namibia,2032,-2.8,-2.800986259042953
17117,Namibia,2033,-2.698,-2.6984227001632473
17118,Namibia,2034,-2.599,-2.598428807794187
17119,Namibia,2035,-2.504,-2.5069972108937946
