,LocTypeID,LocTypeName,Location,Time,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,NetMigrations,War_Deaths,Foreign_Invasion_War,Civil_War,Inter_country_War,Imperial_Invasion_War
206,2,Geographic region,Asia & Oceania,1971,20022.646,10146.658,9875.988,2.3587,102.7407,23.8617,334.838,16.802,542.613,2.71,25.5774,513.089,55.445,25.747,3.589,1.6172,27.792,105.7,178.251,99.53,78.721,8.945,67.4401,64.36,70.8536,56.7216,53.7117,60.0425,14.2775,12.3695,16.0704,6.4997,5.6136,7.0886,19.841,38.9106,497.719,26.205,207.98,75864.5,2,11,1,0
207,2,Geographic region,Asia & Oceania,1972,2246224.553,1143989.444,1102235.11,71.619,103.7882,18.5037,51644.202,22.989,50977.194,2.27,30.5351,80065.487,9679.64,35.64,5.1614,1.9872,28.927,106,28421.285,14867.631,13553.654,12.651,55.2811,54.0914,56.5139,51.1774,49.8241,52.5896,12.0169,11.1965,12.7649,5.3478,5.0194,5.5804,8041.023,100.2201,74373.122,11655.919,-667.044,104348,2,13,2,0
208,2,Geographic region,Asia & Oceania,1972,20480.652,10374.674,10105.978,2.4127,102.6588,23.9898,328.123,16.038,373.398,1.823,38.0223,507.351,55.769,24.798,3.415,1.5418,27.758,105.9,179.228,100.1,79.128,8.76,67.7967,64.6956,71.2214,56.9522,53.9211,60.2842,14.3822,12.4665,16.1758,6.5705,5.6868,7.1401,19.119,37.7434,492.651,25.366,45.478,87316,2,12,0,0
209,2,Geographic region,Asia & Oceania,1973,2297244.355,1170188.737,1127055.619,73.2457,103.8271,18.6157,51792.507,22.542,51062.41,2.223,31.1807,79840.638,9763.966,34.75,4.9774,1.9298,28.797,106,28048.131,14686.023,13362.108,12.208,55.9197,54.7063,57.1758,51.6166,50.237,53.0557,12.2239,11.3773,12.9962,5.4411,5.0923,5.6891,7853.598,98.2095,74255.949,11355.279,-730.098,83504.5,2,12,2,0
210,2,Geographic region,Asia & Oceania,1973,20852.372,10559.633,10292.739,2.4565,102.593,24.1318,308.839,14.836,370.042,1.775,39.0505,488.185,53.654,23.451,3.2026,1.4478,27.76,106.1,179.346,100.643,78.703,8.615,68.0447,64.8287,71.6067,57.1391,54.0028,60.596,14.5022,12.5071,16.3779,6.6339,5.7365,7.1971,18.313,37.4348,474.191,24.369,61.369,65588,2,13,3,0
211,2,Geographic region,Asia & Oceania,1974,2347595.112,1196040.396,1151554.715,74.8511,103.8631,18.7509,50578.348,21.544,49639.103,2.115,32.7729,78346.084,9736.216,33.371,4.7203,1.8403,28.665,106.1,27767.736,14569.278,13198.458,11.827,56.4214,55.1642,57.7268,51.942,50.519,53.4295,12.3849,11.5022,13.1921,5.5311,5.1528,5.8015,7612.287,96.6145,72939.59,10999.918,-939.212,52379.5,2,12,2,0
212,2,Geographic region,Asia & Oceania,1974,21212.948,10738.106,10474.843,2.499,102.5133,24.2845,293.801,13.871,351.111,1.655,41.882,477.336,51.666,22.536,3.0495,1.3791,27.761,106.3,183.535,102.578,80.957,8.665,68.0624,64.8844,71.5718,57.0809,53.9927,60.4734,14.4349,12.4686,16.2802,6.4956,5.5478,7.0906,17.796,37.2223,463.725,23.596,57.498,9714,2,10,1,0
213,2,Geographic region,Asia & Oceania,1975,2396020.826,1220824.157,1175196.67,76.3951,103.8825,18.9253,48251.278,20.138,47212.326,1.971,35.1673,75919.314,9524.869,31.686,4.4334,1.7347,28.608,106.1,27668.036,14589.291,13078.745,11.548,56.6852,55.3115,58.1243,52.0806,50.5334,53.71,12.5177,11.6166,13.3425,5.6138,5.2169,5.8981,7311.955,95.4926,70732.083,10615.068,-1039.016,10055,0,19,1,0
214,2,Geographic region,Asia & Oceania,1975,21537.413,10896.505,10640.908,2.5372,102.402,24.4555,288.06,13.38,297.818,1.383,50.1191,464.588,49.725,21.58,2.8944,1.3109,27.791,106.3,176.528,99.101,77.427,8.2,68.7719,65.5325,72.3194,57.7271,54.5507,61.1869,14.9708,12.9338,16.8561,6.9061,5.8624,7.5418,16.885,36.2728,451.74,22.518,9.976,15508,0,14,1,0
215,2,Geographic region,Asia & Oceania,1976,2443330.308,1244901.239,1198429.069,77.9035,103.8778,19.1144,48108.085,19.688,47406.638,1.94,35.7292,75463.807,9489.102,30.883,4.2669,1.6766,28.503,106.2,27355.722,14383.649,12972.073,11.195,57.2105,55.9124,58.5604,52.4208,50.9912,53.9125,12.6628,11.7491,13.4991,5.68,5.2658,5.9774,7061.192,93.4543,70407.954,10188.676,-701.373,17039,1,15,1,0
216,2,Geographic region,Asia & Oceania,1976,21820.38,11032.497,10787.883,2.5705,102.2675,24.6336,279.646,12.813,268.116,1.229,56.3993,460.015,48.016,21.078,2.8064,1.274,27.825,106.3,180.369,101.024,79.345,8.265,68.898,65.678,72.4318,57.74,54.5748,61.197,14.7874,12.7181,16.7255,6.7569,5.709,7.3851,16.345,35.5068,447.569,21.61,-11.409,9385,1,12,0,0
217,2,Geographic region,Asia & Oceania,1977,2490528.602,1268887.933,1221640.669,79.4084,103.8675,19.3252,47408.554,19.037,46989.949,1.887,36.7328,74125.988,9121.531,29.765,4.0608,1.611,28.414,106.3,26717.434,14075.526,12641.908,10.728,58.0184,56.6716,59.4228,52.9841,51.4978,54.5388,12.7955,11.8515,13.6618,5.7566,5.3181,6.072,6822.281,91.5951,69251.769,9775.347,-418.579,12642,1,17,1,0
218,2,Geographic region,Asia & Oceania,1977,22089.512,11160.879,10928.633,2.6022,102.1251,24.8127,283.487,12.83,270.148,1.223,56.676,459.821,47.297,20.81,2.7538,1.2514,27.886,106.3,176.334,98.795,77.539,7.98,69.4049,66.1427,72.9515,58.1631,54.9723,61.6116,15.2158,13.1248,17.1466,7.0631,5.9723,7.7006,15.82,34.4226,447.777,20.852,-13.115,12719,1,14,0,0
219,2,Geographic region,Asia & Oceania,1978,2537447.498,1292735.026,1244712.472,80.9043,103.8581,19.5462,48198.769,18.989,46847.843,1.846,37.5486,74760.972,9124.425,29.454,3.9679,1.5852,28.304,106.3,26562.203,14046.786,12515.417,10.465,58.5302,57.1012,60.0298,53.2594,51.6766,54.9252,12.8688,11.8952,13.7656,5.7959,5.3303,6.1323,6667.756,89.3669,69957.883,9490.973,-1350.902,12034,1,16,1,0
220,2,Geographic region,Asia & Oceania,1978,22355.637,11287.724,11067.912,2.6336,101.986,25.0014,281.221,12.575,262.102,1.172,59.1423,456.262,46.504,20.402,2.6805,1.2208,27.933,106.2,175.041,98.271,76.77,7.827,69.8176,66.5279,73.3848,58.4937,55.2608,61.9798,15.4207,13.2723,17.4031,7.2398,6.1248,7.8818,15.406,33.7539,444.541,20.208,-18.967,11493,0,17,1,0
221,2,Geographic region,Asia & Oceania,1979,2585588.185,1317133.928,1268454.258,82.4393,103.8377,19.7409,50385.214,19.48,49433.532,1.912,36.2525,76843.781,9527.977,29.709,3.9482,1.5894,28.156,106.3,26458.567,14030.277,12428.29,10.229,59.1162,57.6263,60.6858,53.5737,51.9233,55.3168,12.955,11.9513,13.8825,5.8444,5.3511,6.2021,6606.536,86.5512,72052.059,9299.988,-951.62,12231,0,14,1,0
222,2,Geographic region,Asia & Oceania,1979,22623.043,11416.341,11206.702,2.6651,101.8707,25.1995,284.17,12.558,272.711,1.205,57.5226,457.897,46.14,20.235,2.6399,1.2049,27.977,106.2,173.727,97.724,76.003,7.677,70.2951,66.9493,73.9213,58.8692,55.5854,62.4082,15.6088,13.447,17.6003,7.3337,6.2081,7.9797,14.893,32.5411,446.568,19.52,-11.301,9244,0,15,1,0
223,2,Geographic region,Asia & Oceania,1980,2636013.559,1342703.238,1293310.32,84.047,103.8191,19.8809,52061.787,19.745,51417.216,1.951,35.5278,78592.631,9796.642,29.807,3.9139,1.5861,28.047,106.5,26530.844,14111.678,12419.166,10.062,59.6039,58.0431,61.256,53.7928,52.0731,55.6165,12.9847,11.9576,13.937,5.8379,5.3252,6.2098,6561.678,83.9684,73828.868,9159.766,-644.578,13609,1,16,1,0
224,2,Geographic region,Asia & Oceania,1980,22920.236,11561.107,11359.129,2.7001,101.7781,25.401,284.189,12.409,321.675,1.403,49.4046,460.686,45.657,20.115,2.6046,1.19,27.994,106.3,176.497,98.959,77.538,7.706,70.4926,67.2085,74.046,58.9732,55.7356,62.4588,15.5658,13.4055,17.5662,7.2432,6.0737,7.9282,14.578,31.6854,449.524,19.013,37.684,6783.666667,1,13,2,0
225,2,Geographic region,Asia & Oceania,1981,2688480.006,1369440.476,1319039.529,85.7199,103.821,19.9848,53852.94,20.026,53515.677,1.991,34.814,80421.856,10386.41,29.906,3.8766,1.5812,27.871,106.5,26568.916,14183.497,12385.419,9.88,60.1084,58.4633,61.8571,54.038,52.225,55.9687,13.0758,12.0166,14.0598,5.8896,5.3442,6.2853,6513.764,81.4534,75681.922,9039.274,-337.342,7396,0,12,1,0
226,2,Geographic region,Asia & Oceania,1981,23268.483,11734.313,11534.17,2.7411,101.7352,25.5972,296.41,12.759,374.819,1.611,43.0259,472.887,46.372,20.355,2.6151,1.1975,27.984,106.3,176.477,99.143,77.334,7.596,70.8712,67.5275,74.4806,59.2589,55.987,62.7706,15.7588,13.5748,17.7731,7.382,6.2001,8.0732,14.411,30.5576,461.775,18.766,78.591,7662.75,1,13,2,0
227,2,Geographic region,Asia & Oceania,1982,2743289.584,1397353.378,1345936.205,87.4674,103.8202,20.0604,56343.638,20.532,56103.479,2.045,33.8947,83004.911,11021.408,30.248,3.881,1.5932,27.748,106.6,26661.273,14269.132,12392.141,9.716,60.6145,58.9076,62.4334,54.2857,52.4095,56.2882,13.1626,12.0737,14.1758,5.946,5.3714,6.3615,6492.18,78.7776,78259.366,8967.31,-240.153,5510,1,14,0,0
228,2,Geographic region,Asia & Oceania,1982,23646.048,11926.01,11720.038,2.7856,101.7574,25.793,298.329,12.637,380.31,1.608,43.1062,480.012,45.506,20.333,2.594,1.1896,28.021,106.3,181.683,101.561,80.122,7.696,70.9191,67.6351,74.4613,59.2239,56.0102,62.671,15.6601,13.4785,17.6876,7.2333,6.064,7.9305,14.295,29.8532,468.934,18.55,82.115,5294,1,15,0,0
229,2,Geographic region,Asia & Oceania,1983,2798588.766,1425420.934,1373167.832,89.2306,103.8053,20.1986,54311.289,19.412,54494.886,1.947,35.6008,80859.524,11113.754,28.901,3.6696,1.5135,27.682,106.6,26548.235,14230.208,12318.027,9.489,61.0726,59.324,62.9381,54.5701,52.6555,56.6157,13.2392,12.1189,14.2835,5.9723,5.3698,6.4069,6309.797,77.7035,76301.929,8732.334,183.734,9607,1,14,0,0
230,2,Geographic region,Asia & Oceania,1983,24011.054,12112.103,11898.951,2.8286,101.7914,26.003,308.87,12.874,349.701,1.456,47.6063,487.429,45.183,20.316,2.5768,1.1835,28.014,106.2,178.559,99.539,79.02,7.442,71.4904,68.2625,74.9306,59.7354,56.5626,63.0974,16.0349,13.8691,18.0089,7.542,6.3308,8.2598,14.235,29.2717,476.355,18.37,40.99,12075,1,13,0,0
231,2,Geographic region,Asia & Oceania,1984,2853889.59,1453494.542,1400395.048,90.9938,103.7918,20.4332,56151.635,19.672,56106.762,1.966,35.2567,82721.064,11316.152,28.98,3.6399,1.5071,27.6,106.8,26569.429,14245.086,12324.343,9.308,61.5409,59.7812,63.4157,54.8648,52.9354,56.9235,13.3459,12.2005,14.4132,6.0304,5.4001,6.4828,6251.506,75.9599,78155.3,8637.712,-44.967,18899,1,14,0,0
232,2,Geographic region,Asia & Oceania,1984,24357.387,12287.639,12069.748,2.8694,101.8053,26.2235,303.94,12.489,342.966,1.408,49.2292,485.285,43.35,19.94,2.5219,1.1599,28.078,106.1,181.345,100.877,80.468,7.451,71.6726,68.4512,75.1078,59.87,56.7358,63.1903,16.0831,13.9521,18.0245,7.5021,6.3033,8.2246,14.036,28.9176,474.355,18.106,39.133,25267,1,14,0,0
233,2,Geographic region,Asia & Oceania,1985,2910587.912,1482308.458,1428279.455,92.8016,103.7828,20.7009,57513.446,19.756,57289.883,1.968,35.2209,84164.802,11358.882,28.911,3.5899,1.4921,27.511,106.9,26651.356,14295.185,12356.171,9.155,61.9822,60.2057,63.8736,55.1166,53.1684,57.1939,13.4411,12.2656,14.5374,6.0747,5.417,6.5446,6203.716,73.9533,79628.185,8543.688,-223.508,14293,1,11,0,0
234,2,Geographic region,Asia & Oceania,1985,24704.546,12464.39,12240.156,2.9103,101.832,26.4528,311.959,12.636,351.352,1.422,48.7445,500.153,43.146,20.259,2.5582,1.1771,28.116,106.1,188.194,103.663,84.531,7.623,71.6469,68.5279,74.9704,59.7867,56.7433,63.0101,15.9243,13.8819,17.7893,7.2427,6.1098,7.937,14.147,28.3616,489.046,18.183,39.551,11765,1,11,1,0
235,2,Geographic region,Asia & Oceania,1986,2969038.01,1512049.506,1456988.503,94.6652,103.7791,20.9614,59919.771,20.176,59610.311,2.008,34.5193,86628.024,11457.718,29.169,3.5816,1.495,27.427,107.1,26708.253,14335.019,12373.234,8.993,62.4858,60.6888,64.3978,55.3802,53.4096,57.4803,13.5503,12.3468,14.6728,6.1267,5.4438,6.6125,6179.507,71.7554,82081.088,8453.062,-309.535,12065,1,9,0,0
236,2,Geographic region,Asia & Oceania,1986,25069.185,12649.241,12419.944,2.9532,101.8462,26.6867,316.101,12.624,377.926,1.508,45.9647,501.317,42.719,20.021,2.5253,1.1629,28.172,106.2,185.216,102.68,82.536,7.397,72.116,68.933,75.501,60.2115,57.1118,63.4865,16.2799,14.2063,18.1619,7.6019,6.4222,8.3222,13.881,27.7435,490.411,17.879,62.041,11293,1,13,1,0
237,2,Geographic region,Asia & Oceania,1987,3029379.365,1542796.66,1486582.705,96.5892,103.7814,21.1925,61423.766,20.271,61072.4,2.016,34.3823,88228.95,11003.598,29.118,3.5487,1.4858,27.438,107.4,26805.184,14397.049,12408.135,8.847,62.938,61.1237,64.8679,55.6194,53.6336,57.7349,13.6599,12.4205,14.8177,6.1832,5.4688,6.6907,6133.941,69.7332,83713.244,8359.067,-351.292,16598,1,12,1,0
238,2,Geographic region,Asia & Oceania,1987,25459.314,12843.075,12616.238,2.9992,101.798,26.9166,317.607,12.495,402.331,1.58,43.8701,507.416,43.131,19.962,2.5137,1.1579,28.222,106.2,189.809,104.999,84.81,7.467,72.2009,69.058,75.5512,60.2332,57.1677,63.481,16.2503,14.1703,18.1573,7.498,6.3299,8.2217,13.833,27.3227,496.504,17.732,84.897,21114,3,11,1,0
239,2,Geographic region,Asia & Oceania,1988,3089990.824,1573708.772,1516282.052,98.5217,103.7873,21.4197,60385.929,19.543,60150.518,1.947,35.6008,87309.769,11202.978,28.257,3.4141,1.4334,27.365,107.6,26923.84,14487.314,12436.526,8.714,63.2672,61.4105,65.2456,55.7814,53.7604,57.9374,13.7281,12.4656,14.9087,6.1938,5.4618,6.7124,5992.559,68.4938,82914.825,8176.275,-235.406,20052,3,12,1,0
240,2,Geographic region,Asia & Oceania,1988,25868.245,13044.322,12823.922,3.0474,101.7187,27.1473,324.225,12.556,415.531,1.606,43.1598,515.413,43.119,19.959,2.5076,1.1565,28.287,106.2,191.188,105.893,85.295,7.403,72.466,69.3034,75.8344,60.4373,57.3464,63.71,16.4003,14.3202,18.3074,7.5748,6.4003,8.3101,13.694,26.6165,504.588,17.542,91.502,22539,4,12,1,0
241,2,Geographic region,Asia & Oceania,1989,3150480.219,1604637.17,1545843.048,100.4504,103.8034,21.6398,61329.763,19.463,60828.272,1.931,35.8958,88270.49,11317.208,28.013,3.3589,1.4146,27.285,107.8,26940.727,14477.245,12463.482,8.55,63.7009,61.8621,65.6538,56.0385,54.0407,58.1624,13.8347,12.5629,15.0208,6.2509,5.5071,6.7742,5898.061,66.9497,83917.629,8032.015,-501.447,27308,3,12,1,0
242,2,Geographic region,Asia & Oceania,1989,26285.787,13250.322,13035.464,3.0966,101.6483,27.3874,325.966,12.422,419.554,1.596,43.4303,523.562,43.435,19.952,2.5044,1.156,28.356,106.2,197.596,108.726,88.87,7.53,72.4899,69.3922,75.7895,60.4136,57.3943,63.6104,16.2672,14.2217,18.1592,7.3941,6.2627,8.1117,13.729,26.2562,512.669,17.55,93.709,31686,2,12,1,0
243,2,Geographic region,Asia & Oceania,1990,3211352.076,1635840.345,1575511.732,102.3912,103.8291,21.8573,62204.439,19.364,60915.443,1.897,36.5391,89329.213,11178.949,27.808,3.3146,1.3988,27.211,108.2,27124.774,14559.972,12564.802,8.444,64.0389,62.2095,65.9775,56.1886,54.2106,58.2855,13.8996,12.6457,15.0644,6.2613,5.5316,6.7701,5813.683,65.2003,85026.821,7894.566,-1289.13,21986,2,9,2,0
244,2,Geographic region,Asia & Oceania,1990,26743.824,13474.454,13269.371,3.1505,101.5455,27.6357,348.682,13.072,496.521,1.857,37.3262,539.733,44.217,20.234,2.5422,1.1741,28.403,106.3,191.051,105.292,85.759,7.162,73.1943,70.1111,76.44,61.0288,58.0184,64.1773,16.8067,14.7639,18.6632,7.8378,6.6419,8.5914,13.519,25.1295,528.964,17.279,148.038,256,0,1,0,0
245,2,Geographic region,Asia & Oceania,1991,3269852.938,1665891.602,1603961.336,104.2565,103.8611,22.1129,57092.181,17.466,56086.279,1.715,40.4167,84256.351,11262.412,25.776,3.0473,1.2873,26.994,108.3,27164.17,14504.394,12659.776,8.31,64.2294,62.4816,66.0676,56.3328,54.4412,58.3235,13.9675,12.7617,15.0794,6.2852,5.5881,6.766,5537.498,65.0078,80218.536,7580.788,-1005.863,5839,0,2,0,0
246,2,Geographic region,Asia & Oceania,1991,27214.1,13702.682,13511.418,3.2059,101.4156,27.8832,346.872,12.769,444.029,1.632,42.4723,538.217,43.489,19.813,2.4986,1.1551,28.47,106.3,191.345,104.918,86.427,7.044,73.5738,70.564,76.7182,61.3507,58.4105,64.4021,17.0313,15.0028,18.8674,7.9829,6.7907,8.7342,13.162,24.4615,527.76,16.839,97.316,12050.5,1,2,0,0
247,2,Geographic region,Asia & Oceania,1992,3325187.718,1694364.482,1630823.237,106.0208,103.8963,22.4033,55812.207,16.784,54583.283,1.642,42.2136,82619.224,11002.36,24.845,2.9341,1.2442,26.934,108.4,26807.017,14349.688,12457.329,8.061,64.7535,62.9683,66.6325,56.6582,54.7202,58.6999,14.1398,12.9093,15.2766,6.3766,5.6617,6.8708,5295.11,63.8587,78731.493,7219.641,-1228.958,12401,1,3,0,0
248,2,Geographic region,Asia & Oceania,1992,27637.106,13909.201,13727.906,3.2557,101.3206,28.1164,350.926,12.708,401.984,1.455,47.639,547.889,43.071,19.841,2.5117,1.1617,28.545,106.4,196.963,108.148,88.815,7.133,73.6344,70.6046,76.8151,61.3648,58.4034,64.4545,16.9666,14.9204,18.8402,7.8742,6.667,8.6443,13.149,24.0441,537.394,16.841,51.144,9290.5,1,2,0,1
249,2,Geographic region,Asia & Oceania,1993,3379061.307,1722072.169,1656989.138,107.7385,103.9278,22.7047,54836.517,16.226,53163.894,1.573,44.0653,81583.781,10741.56,24.14,2.8549,1.2122,26.933,108.7,26747.264,14347.975,12399.289,7.914,65.1086,63.296,67.0188,56.8774,54.9014,58.9621,14.2762,13.0204,15.4398,6.4595,5.7264,6.9677,5116.462,62.5579,77821.011,6951.976,-1672.659,9752,1,2,0,1
250,2,Geographic region,Asia & Oceania,1993,28038.401,14106.222,13932.178,3.303,101.2492,28.3355,353.308,12.611,400.606,1.429,48.5058,549.102,42.304,19.6,2.4954,1.1545,28.593,106.4,195.794,107.067,88.727,6.989,74.0341,71.0636,77.126,61.7364,58.8204,64.7532,17.2529,15.2252,19.0985,8.0659,6.8454,8.8448,12.974,23.6775,538.738,16.665,47.505,10640,1,4,0,1
251,2,Geographic region,Asia & Oceania,1994,3432015.23,1749325.481,1682689.748,109.4269,103.9601,23.013,54166.426,15.781,52743.951,1.537,45.0974,80989.804,10548.571,23.595,2.7954,1.1886,26.874,109,26823.378,14348.051,12475.327,7.814,65.4131,63.6456,67.2669,57.0306,55.0967,59.062,14.3708,13.1527,15.4936,6.5094,5.8065,6.993,4958.661,61.1627,77335.072,6702.779,-1422.43,15461.5,1,3,3,1
252,2,Geographic region,Asia & Oceania,1994,28454.917,14311.309,14143.608,3.3521,101.1857,28.539,346.462,12.194,432.427,1.52,45.6018,549.185,42.01,19.329,2.4777,1.1463,28.652,106.4,202.723,110.636,92.087,7.135,73.9893,71.0396,77.0748,61.6693,58.773,64.6819,17.1275,15.104,18.9939,7.8989,6.6879,8.6827,12.969,23.6381,538.815,16.595,86.08,9677,1,3,0,0
253,2,Geographic region,Asia & Oceania,1995,3484178.996,1776188.339,1707990.658,111.0901,103.9929,23.328,53371.959,15.315,51583.582,1.481,46.8026,80302.752,10464.757,23.043,2.7364,1.1651,26.784,109.2,26930.793,14427.059,12503.734,7.728,65.6966,63.9148,67.5672,57.1916,55.2348,59.2493,14.4841,13.2561,15.6185,6.5722,5.8585,7.0658,4816.628,59.8968,76749.599,6489.804,-1788.464,12583,2,2,1,0
254,2,Geographic region,Asia & Oceania,1995,28905.122,14533.284,14371.837,3.4051,101.1234,28.7265,347.777,12.057,467.981,1.619,42.8133,550.437,41.946,19.083,2.463,1.1394,28.712,106.4,202.66,109.98,92.68,7.026,74.2723,71.3792,77.2762,61.9389,59.0942,64.8755,17.3842,15.4119,19.1884,8.06,6.8569,8.8363,12.902,23.4552,540.107,16.51,120.383,11755.5,2,2,1,0
255,2,Geographic region,Asia & Oceania,1996,3535423.902,1802585.928,1732837.974,112.724,104.0251,23.6431,52376.872,14.813,50906.23,1.44,48.1352,79408.02,10134.385,22.458,2.68,1.1438,26.791,109.3,27031.148,14459.863,12571.285,7.645,65.9998,64.2438,67.8384,57.3263,55.3949,59.3525,14.5733,13.3717,15.6806,6.6393,5.9482,7.1145,4639.157,58.3136,75970.421,6225.647,-1470.64,256,1,1,0,0
256,2,Geographic region,Asia & Oceania,1996,29378.688,14764.672,14614.016,3.4609,101.0309,28.9106,345.296,11.781,479.152,1.631,42.4983,552.803,41.966,18.86,2.4498,1.133,28.777,106.5,207.507,112.463,95.044,7.079,74.3074,71.4293,77.3002,61.9846,59.1594,64.9053,17.4177,15.4631,19.2144,8.0139,6.7961,8.8105,13.042,23.609,542.336,16.659,134.047,696,1,1,1,0
257,2,Geographic region,Asia & Oceania,1997,3586095.561,1828680.498,1757415.063,114.3396,104.0551,23.9576,51784.317,14.438,50437.088,1.406,49.2992,78757.206,10010.409,21.959,2.635,1.1279,26.823,109.4,26972.889,14466.825,12506.064,7.521,66.4141,64.619,68.296,57.5677,55.5969,59.639,14.7149,13.5052,15.8319,6.7121,6.0212,7.1883,4469.472,56.6782,75417.012,5974.237,-1347.181,12093,1,2,2,0
258,2,Geographic region,Asia & Oceania,1997,29846.362,14990.252,14856.11,3.516,100.9029,29.1098,347.343,11.659,456.197,1.529,45.3334,555.698,42.065,18.653,2.4388,1.1283,28.838,106.3,208.355,112.214,96.141,6.994,74.5775,71.7726,77.4787,62.2487,59.4998,65.0744,17.6227,15.7169,19.3685,8.1031,6.9522,8.8487,13.077,23.5519,545.187,16.705,108.997,15700.5,1,2,2,0
259,2,Geographic region,Asia & Oceania,1998,3636357.351,1854514.511,1781842.84,115.9421,104.0785,24.276,51239.685,14.089,50086.492,1.377,50.3375,78107,10062.929,21.477,2.5909,1.1125,26.798,109.6,26867.315,14481.873,12385.442,7.388,66.8629,64.9965,68.8258,57.8391,55.7995,59.9895,14.8871,13.6406,16.0433,6.8156,6.1019,7.3108,4304.522,55.032,74863.801,5731.727,-1153.262,18559.5,1,3,0,0
260,2,Geographic region,Asia & Oceania,1998,30299.183,15207.87,15091.314,3.5693,100.7723,29.3231,348.41,11.519,449.445,1.483,46.7395,557.463,41.586,18.43,2.4279,1.1205,28.903,106.3,209.053,113.052,96.001,6.911,74.7128,71.8845,77.6279,62.5042,59.7265,65.3493,17.9497,16.0054,19.7291,8.3648,7.148,9.156,13.171,23.6415,546.913,17.192,101.156,62769,0,3,0,0
261,2,Geographic region,Asia & Oceania,1999,3686164.145,1880113.069,1806051.076,117.5302,104.1008,24.5916,50672.085,13.745,49527.096,1.344,51.5735,77673.576,9887.712,21.069,2.5553,1.1008,26.859,109.6,27001.491,14503.609,12497.882,7.324,67.2127,65.3846,69.1279,57.9906,56.015,60.0645,14.9518,13.7766,16.035,6.8181,6.1665,7.2664,4139.469,53.2298,74525.996,5487.476,-1144.928,769,0,2,0,0
262,2,Geographic region,Asia & Oceania,1999,30753.17,15427.016,15326.154,3.6228,100.6581,29.5294,353.301,11.507,458.528,1.491,46.4887,564.394,43.007,18.383,2.4416,1.13,28.937,106.2,211.093,113.474,97.619,6.876,75.076,72.3046,77.9279,62.7533,60.0407,65.527,18.0271,16.1428,19.754,8.3638,7.2106,9.1124,13.307,23.6102,553.646,16.918,105.338,1281,0,2,0,0
263,2,Geographic region,Asia & Oceania,2000,3736037.844,1905806.476,1830231.369,119.1204,104.1293,24.8943,51579.864,13.802,50220.303,1.344,51.5735,78670.597,9856,21.051,2.5652,1.1087,26.89,109.8,27090.733,14620.9,12469.833,7.249,67.6292,65.7408,69.6147,58.1745,56.1414,60.3167,15.0676,13.8531,16.1943,6.8947,6.2084,7.3729,4012.61,51.0993,75580.253,5279.618,-1359.569,4847,0,8,1,0
264,2,Geographic region,Asia & Oceania,2000,31222.775,15655.368,15567.408,3.6781,100.565,29.7316,358.23,11.495,480.683,1.54,45.0096,570.026,43.997,18.292,2.4478,1.1323,28.999,106.4,211.796,113.571,98.225,6.797,75.3603,72.6477,78.1382,63.0206,60.3628,65.7249,18.2531,16.3791,19.9704,8.4757,7.3139,9.2355,13.286,23.3282,559.282,16.861,122.583,43628.5,0,7,1,0
265,2,Geographic region,Asia & Oceania,2001,3786179.783,1931561.831,1854617.952,120.7191,104.1488,25.1792,51088.063,13.492,50063.573,1.322,52.4317,78047.076,9902.371,20.612,2.5196,1.0938,26.895,109.7,26959.013,14694.641,12264.372,7.12,68.1255,66.0966,70.2756,58.4873,56.315,60.7932,15.2699,13.9554,16.5037,7.0335,6.2662,7.5783,3860.007,49.4061,75058.722,5056.354,-1024.451,103029,0,6,1,0
266,2,Geographic region,Asia & Oceania,2001,31714.602,15899.312,15815.29,3.7361,100.5313,29.9331,356.744,11.275,502.97,1.586,43.7041,571.481,44.94,18.062,2.4355,1.1275,29.043,106.3,214.737,114.545,100.192,6.787,75.5628,72.9172,78.2668,63.2194,60.6419,65.8353,18.3828,16.5872,20.0226,8.5322,7.4081,9.2686,13.335,23.3329,560.685,16.905,146.345,154818,1,7,1,0
267,2,Geographic region,Asia & Oceania,2002,3835669.459,1956854.191,1878815.268,122.297,104.1536,25.4522,50573.967,13.183,48915.779,1.275,54.3645,77633.483,9617.232,20.236,2.4812,1.0811,26.92,109.7,27059.516,14760.631,12298.885,7.053,68.5285,66.4847,70.693,58.6892,56.503,61.0092,15.3633,14.0362,16.6114,7.0836,6.2996,7.6427,3699.075,47.5708,74747.511,4828.377,-1658.162,110929,1,4,1,0
268,2,Geographic region,Asia & Oceania,2002,32230.003,16159.656,16070.347,3.7968,100.5557,30.1247,356.267,11.084,527.832,1.638,42.3167,578.143,44.987,17.986,2.4422,1.1296,29.134,106.4,221.876,117.911,103.965,6.902,75.5341,72.9632,78.1645,63.1931,60.6796,65.7483,18.3599,16.595,19.9859,8.4475,7.3224,9.2006,13.426,23.2484,567.238,17.039,171.63,79937,1,5,1,0
